WKT;@id;admin_level;boundary;complete:relation;land_area;name;name:en;name:en1;name:he;name:ru;place;place_name;place_name:en;place_name:he;place_name:ru;type;wikipedia;int_name;name:ar;name:de;note;place_name:ar;population;wikipedia:en;wikipedia:ru;landuse;contact:website;name:et;name:hi;name:lb;place_name:de;place_name:he2;website;area;addr:postcode;date;source;@relations;history;fixme;name:lt
"MULTIPOLYGON (((35.3914336 32.3216883,35.3906093 32.3201281,35.3905915 32.318131,35.39082 32.3149686,35.3915586 32.3095389,35.3937685 32.3028926,35.3944479 32.3001957,35.396157 32.2956594,35.39607 32.2937438,35.3972355 32.2921492,35.4003575 32.2911893,35.4036713 32.2902168,35.4069636 32.2892614,35.4108 32.2888516,35.4199562 32.2840836,35.4404119 32.2761,35.4451831 32.2734094,35.4476512 32.2727789,35.4463235 32.2711827,35.4446122 32.2711716,35.4436593 32.2703615,35.4423238 32.2684257,35.4423199 32.2665035,35.4407915 32.2643983,35.4381132 32.2616076,35.439634 32.2603612,35.4386537 32.2586778,35.4367521 32.2587849,35.4339253 32.2603452,35.4311018 32.2621941,35.4288471 32.2635244,35.4267908 32.2645305,35.4266065 32.2663695,35.4249276 32.2664334,35.4249199 32.268728,35.4234205 32.2695096,35.4217433 32.2690916,35.4198742 32.2674777,35.4193201 32.268875,35.4183816 32.2708083,35.4155918 32.2709057,35.4128231 32.2692203,35.4109807 32.2675871,35.4123119 32.2670326,35.4137956 32.2657744,35.4134532 32.2641179,35.411617 32.2632954,35.409002 32.2646054,35.40678 32.2647618,35.4061374 32.2630207,35.405912 32.2604486,35.405614 32.25829,35.4069614 32.256602,35.4097842 32.2566785,35.4118228 32.256663,35.4160622 32.2547957,35.4177601 32.255624,35.4192073 32.2550877,35.4200864 32.2538469,35.4224776 32.2523943,35.4228419 32.2511726,35.4241352 32.2496968,35.4258219 32.2478035,35.4258156 32.2454592,35.4244851 32.2432868,35.4227597 32.2407969,35.4227456 32.2393862,35.4244535 32.2377909,35.4250205 32.2358641,35.4244394 32.2336136,35.421367 32.2329794,35.417913 32.2333104,35.417897 32.2310446,35.4169358 32.2286084,35.4143508 32.2243164,35.416761 32.2264561,35.4226787 32.2306531,35.426355 32.2333596,35.433736 32.2378538,35.4393717 32.2422064,35.4441118 32.2473181,35.4522787 32.2554073,35.4546206 32.2603627,35.4539372 32.2655589,35.4517365 32.2724374,35.4472756 32.2797352,35.4418171 32.2846694,35.4356183 32.2889496,35.427708 32.2927911,35.4184535 32.296687,35.4136519 32.2986494,35.4099242 32.3013531,35.4049652 32.3063256,35.3971559 32.3136928,35.3922731 32.3193144,35.3914336 32.3216883)),((35.4105312 32.3497566,35.4069109 32.3477623,35.4057078 32.3467983,35.4062646 32.3449745,35.4063048 32.3435398,35.4049837 32.3394699,35.4140339 32.3330307,35.4209447 32.3290929,35.4253423 32.3273762,35.4313745 32.3256682,35.4391716 32.324835,35.4459371 32.3244304,35.4511645 32.3249071,35.4534957 32.3259782,35.4543639 32.3268208,35.4543071 32.3284859,35.4517925 32.3307691,35.4498693 32.3317774,35.4463151 32.3334115,35.4414168 32.3353534,35.4327272 32.3400001,35.4190057 32.3452521,35.4161726 32.346946,35.4135676 32.3484403,35.4105312 32.3497566)))";relation/3118471;8;administrative;yes;;מועצה אזורית שומרון;Shomron Regional Council;;מועצה אזורית שומרון;;;;;;;boundary;;;;;;;;;;;;;;;;;;;;;;;;;
"POLYGON ((34.8110373 30.6153858,34.8156722 30.6156813,34.8167022 30.614204,34.8191054 30.6122834,34.8227103 30.6119879,34.8242553 30.6106583,34.8281177 30.6105105,34.8300918 30.6094763,34.8336108 30.6094763,34.8337825 30.6082205,34.8365291 30.606817,34.8379024 30.6048962,34.8403056 30.6048962,34.8413356 30.6054872,34.8428805 30.6049701,34.8452838 30.6051179,34.8460563 30.6037881,34.8462279 30.6013502,34.8469146 30.6005376,34.8481162 30.5999465,34.8493178 30.6000204,34.8501761 30.6005376,34.8508628 30.6005376,34.8524077 30.5964742,34.8523219 30.5943316,34.8509486 30.593445,34.8470862 30.5927062,34.8457129 30.5918196,34.8431938 30.5857018,34.8434127 30.5840134,34.8457172 30.5802265,34.8476871 30.5785195,34.8486526 30.5778618,34.8519786 30.5762287,34.8554976 30.5764504,34.8567851 30.577485,34.8589309 30.5819925,34.8611625 30.5831009,34.8658832 30.5847264,34.8704322 30.5881253,34.8747237 30.5879775,34.8772128 30.5864998,34.881676 30.5872387,34.8854526 30.5889381,34.88777 30.5893075,34.8908599 30.5924107,34.8976405 30.6030494,34.8970397 30.6059305,34.8954947 30.6075557,34.9026187 30.6150165,34.8935206 30.6192231,34.8910315 30.6181188,34.8893149 30.6210697,34.8844226 30.6225469,34.877127 30.6190754,34.8731788 30.6173063,34.8686297 30.6166415,34.8486526 30.6172399,34.8402198 30.6252059,34.8364432 30.6276432,34.8301776 30.6339208,34.8305209 30.6349547,34.8352416 30.6391642,34.8349841 30.6427827,34.8308642 30.6475087,34.8347266 30.6520867,34.8342975 30.6543019,34.8318084 30.6614638,34.8447688 30.6614638,34.8475154 30.6617591,34.8556693 30.6618329,34.8557551 30.679846,34.8243411 30.679034,34.8039992 30.6795507,34.8029693 30.6788125,34.803231 30.6757195,34.8050292 30.6709137,34.8047073 30.6672704,34.808338 30.6642398,34.8093465 30.6615154,34.7721603 30.6609469,34.772332 30.6475087,34.7762802 30.6393119,34.7783401 30.6367272,34.7781685 30.6355455,34.772847 30.6345855,34.7730186 30.6326653,34.7765377 30.6294157,34.776366 30.6283817,34.7737911 30.6265353,34.7705296 30.626683,34.7690704 30.6279386,34.7670105 30.6272739,34.766753 30.6248366,34.7658947 30.6235809,34.7643497 30.6236548,34.762719 30.6243195,34.760144 30.6235809,34.7584274 30.6215867,34.7585133 30.6199617,34.7590282 30.6191492,34.7589424 30.6183404,34.7579124 30.6176757,34.7565392 30.616937,34.7519043 30.6117663,34.7474969 30.609661,34.7415188 30.6077773,34.740918 30.5774111,34.7416046 30.5768199,34.7472694 30.577485,34.7616032 30.5890858,34.7833999 30.5983951,34.7907813 30.5991339,34.7962745 30.600242,34.800566 30.6017935,34.8033984 30.6031232,34.8064883 30.6051179,34.8087199 30.6074818,34.8108657 30.6116186,34.8110373 30.6153858))";way/95209040;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376758, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מצפה רמון"", ""name:en"": ""Mizpe Ramon"", ""type"": ""boundary"" } }, { ""role"": ""inner"", ""rel"": 1376786, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית רמת נגב"", ""name:en"": ""Ramat Negev Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.9592655 31.0126295,34.939267 31.0131445,34.8767865 31.0123353,34.8745549 31.0135858,34.87198 31.0134387,34.8706239 31.0124493,34.8690618 31.0119675,34.8665727 31.0062295,34.8667444 31.0034339,34.867946 31.0024039,34.867946 31.0014475,34.8665727 31.0000497,34.8675168 30.9967389,34.8692334 30.995639,34.8694909 30.9935789,34.8706926 30.9912244,34.8722375 30.9890906,34.8736108 30.9888699,34.8754991 30.9890906,34.875778 30.9683536,34.8862279 30.9592862,34.8987549 30.9593598,34.94888 30.9586238,34.9574706 30.9644363,34.9631279 30.9585502,34.9641579 30.9582558,34.9663895 30.960243,34.9652737 30.9628191,34.9681061 30.9647326,34.9705094 30.9652478,34.9737709 30.9707675,34.9779766 30.9700316,34.9832123 30.9705467,34.9866455 30.9726809,34.991967 30.9756246,34.9949711 30.9762133,34.9953144 30.9781266,34.9944561 30.9801871,34.9961727 30.9825418,34.9922245 30.9838663,34.9876755 30.984455,34.9824398 30.987104,34.9707669 30.9899736,34.9647587 30.9899736,34.9597805 30.9885756,34.9592655 31.0126295))";way/95209623;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376764, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""ירוחם"", ""name:en"": ""Yeroham"", ""type"": ""boundary"" } }, { ""role"": ""inner"", ""rel"": 1376786, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית רמת נגב"", ""name:en"": ""Ramat Negev Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.9992618 31.2613818,34.9958285 31.261235,34.9883613 31.2637295,34.9764308 31.2663707,34.9698819 31.2653289,34.9626121 31.2662974,34.9578914 31.2658572,34.9523124 31.267838,34.9487075 31.2662974,34.9454459 31.2657838,34.9452743 31.2641697,34.9477633 31.2633627,34.9481067 31.2619687,34.9475917 31.2596943,34.9505099 31.2585203,34.9521407 31.2561724,34.9520549 31.252357,34.9531707 31.2468536,34.9523124 31.2447256,34.9532565 31.2440651,34.9548873 31.2450925,34.9571189 31.2445788,34.9599513 31.245386,34.9674186 31.2456795,34.9699077 31.2429644,34.9705943 31.240029,34.9735126 31.2397355,34.9756583 31.240396,34.9796065 31.2370936,34.9807223 31.2369468,34.9827823 31.2384879,34.9823531 31.2398823,34.9826964 31.2412766,34.9863013 31.2422306,34.9883613 31.242891,34.9936828 31.2464867,34.996601 31.2471471,34.9966868 31.2480277,34.9953994 31.2492751,34.9956569 31.2505959,34.9964293 31.2522102,34.9965152 31.2537511,34.9984893 31.2540446,34.9996051 31.2555855,34.9997767 31.2567594,34.9979743 31.2586671,34.9992618 31.2613818))";way/95214664;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.7506145 31.0297667,34.7494265 31.0293595,34.7437481 31.0274132,34.7403149 31.0271925,34.7367958 31.0255008,34.7355641 31.0259753,34.7348775 31.0258245,34.7344183 31.0248977,34.7331051 31.0238827,34.7309593 31.0210141,34.7239212 31.0194694,34.7229771 31.0213083,34.7111324 31.0291048,34.7035793 31.0381509,34.6867565 31.032488,34.6861557 31.034106,34.6853832 31.0355033,34.6863274 31.03668,34.6858982 31.0383715,34.6830658 31.0375625,34.6847824 31.0346944,34.6854691 31.0317525,34.6858124 31.0277809,34.6853832 31.0243976,34.6876148 31.0214554,34.6898464 31.0193959,34.6937088 31.0178512,34.6970162 31.013262,34.6973137 31.0128491,34.6991161 31.0132169,34.7007469 31.0140261,34.7145657 31.0149088,34.7172264 31.0147617,34.724007 31.0127756,34.7242645 31.0185132,34.7274403 31.0186603,34.7282986 31.0161593,34.7294144 31.0143939,34.7307877 31.0132169,34.7308735 31.010863,34.7325043 31.010863,34.7317318 31.0138054,34.729071 31.0167478,34.7289852 31.0194694,34.731646 31.0200579,34.7339634 31.0232943,34.7373966 31.0246182,34.7411732 31.026457,34.7424735 31.0263835,34.7434606 31.0257877,34.7445592 31.0258465,34.7465805 31.0273396,34.7486404 31.0278545,34.7511295 31.0277809,34.7506145 31.0297667))";way/95214671;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""inner"", ""rel"": 1376786, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית רמת נגב"", ""name:en"": ""Ramat Negev Regional Council"", ""type"": ""boundary"" } }, { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((35.0797709 31.3141925,35.0756511 31.3095728,35.0750503 31.3046594,35.0733336 31.3032661,35.0729045 31.3009193,35.0705871 31.3005526,35.0696429 31.2991592,35.0685271 31.2991592,35.0669822 31.3004793,35.0656089 31.3006993,35.0591716 31.2959322,35.0571116 31.2976924,35.0571116 31.3015793,35.0552234 31.3030461,35.0519618 31.3005526,35.0499019 31.3007726,35.0481852 31.301946,35.0461253 31.2999659,35.0459537 31.297839,35.0488719 31.2959322,35.0491294 31.2944653,35.0481852 31.2934385,35.0466403 31.2921916,35.0453528 31.290138,35.0428637 31.2873508,35.0424346 31.281556,35.0430639 31.2799426,35.0433064 31.2793207,35.0435504 31.2786952,35.0408896 31.2767146,35.0375422 31.2731934,35.0307445 31.2650391,35.0416621 31.2618954,35.0411913 31.2606879,35.0408038 31.2596943,35.0426921 31.2591807,35.0438079 31.2611617,35.0468978 31.2605013,35.0507602 31.2601345,35.0537417 31.2607036,35.0613806 31.2610007,35.0626048 31.2669576,35.0635489 31.2698188,35.0699628 31.27509,35.0702437 31.2753208,35.0732478 31.2754675,35.078226 31.2777416,35.0792514 31.2784495,35.0804576 31.2792821,35.0896415 31.2960788,35.0900706 31.297839,35.0887832 31.2991592,35.0878053 31.2994842,35.0841483 31.3006993,35.0815019 31.3025744,35.0806292 31.3031927,35.0803718 31.3058328,35.0831183 31.3086928,35.0831228 31.3087234,35.0833758 31.3104527,35.0826892 31.312286,35.0797709 31.3141925))";way/95214677;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.996601 31.1093127,35.0013217 31.1108559,35.0020942 31.1115908,35.0015792 31.1123991,34.9996909 31.1134279,34.9988326 31.1148241,34.9990043 31.1165142,35.0024375 31.1196003,35.0059566 31.1182777,35.0061282 31.1228333,35.0076732 31.1226129,35.0093898 31.1243763,35.0096473 31.1251111,35.0046691 31.1297399,35.0026092 31.1273153,35.0022658 31.1259193,34.9999484 31.123715,34.9982318 31.1232742,34.9957427 31.1225394,34.9954852 31.1209964,34.9913653 31.1166611,34.9917945 31.1141627,34.9936828 31.1137218,34.996601 31.1093127))";way/95214680;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.9592647 31.1196738,34.9632129 31.1245967,34.9675902 31.1290786,34.969221 31.1295194,34.970766 31.1309889,34.9709376 31.1324582,34.9807223 31.1406129,34.9812373 31.1420087,34.9823531 31.1438452,34.9832114 31.1477385,34.9837607 31.1498247,34.9822673 31.155745,34.9788341 31.1554512,34.9719676 31.1492077,34.9676761 31.1522928,34.9633845 31.1479589,34.9563464 31.1478854,34.9534282 31.1531742,34.94948 31.1544963,34.9441585 31.1443595,34.9470767 31.1412006,34.9525699 31.134148,34.9557456 31.1290786,34.9560889 31.1270214,34.9592647 31.1196738))";way/95214685;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.7452973 31.3441055,34.7425508 31.3490901,34.7379159 31.3476241,34.737225 31.3491634,34.7343925 31.3490168,34.7330193 31.3473308,34.7349075 31.3456449,34.7326208 31.3428948,34.7307018 31.3405868,34.7304809 31.3399075,34.7302727 31.3392673,34.7279552 31.3380943,34.7297577 31.3372146,34.7305518 31.3379999,34.7313885 31.3388274,34.7347359 31.3391207,34.737468 31.3380083,34.7398857 31.3396338,34.7409157 31.3411733,34.7452973 31.3441055))";way/95214780;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""inner"", ""rel"": 1376824, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית בני שמעון"", ""name:en"": ""Bnei Shimon Regional Council"", ""type"": ""boundary"" } }, { ""role"": ""outer"", ""rel"": 1376830, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית אבו בסמה"", ""name:en"": ""Abu Basma Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((35.0992605 31.33846,35.1048395 31.3458639,35.104582 31.3476232,35.1004621 31.3490159,35.0972864 31.3476232,35.0971917 31.3466877,35.0971361 31.3461388,35.0929948 31.3455707,35.0929948 31.3392664,35.0956556 31.3381668,35.0992605 31.33846))";way/95233364;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376912, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית תמר"", ""name:en"": ""Tamar Regional Council"", ""type"": ""boundary"", ""wikipedia"": ""en:Tamar Regional Council"" } } ]";;;
"POLYGON ((35.0287895 31.1398831,35.0483589 31.1576595,35.0455265 31.1670606,35.0302486 31.1668402,35.0299911 31.1692638,35.0166874 31.1695576,35.0076751 31.1741107,35.0043278 31.1746982,35.0030403 31.1672809,35.003581 31.1642404,34.997972 31.1593488,35.0005512 31.1532525,34.9881058 31.1469353,34.9952297 31.1398097,35.0287895 31.1398831))";way/95236223;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1376931, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""ערערה בנגב"", ""name:en"": ""Arara BaNegev"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.8850026 31.3219035,34.8739519 31.3317904,34.8713769 31.3308373,34.870862 31.3324502,34.8702611 31.3342831,34.869317 31.3355294,34.8648538 31.3373621,34.8632227 31.3378443,34.8626222 31.3380219,34.8609056 31.3376554,34.8580732 31.3353094,34.8552408 31.3278314,34.8550672 31.3260519,34.8548974 31.3243121,34.8540391 31.3207927,34.8545541 31.3174198,34.8562707 31.315297,34.858674 31.3137571,34.8616781 31.3136104,34.8662271 31.3149303,34.8692312 31.3130238,34.8720636 31.3125105,34.8748102 31.3125105,34.8850026 31.3219035))";way/95258522;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""inner"", ""rel"": 1376824, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית בני שמעון"", ""name:en"": ""Bnei Shimon Regional Council"", ""type"": ""boundary"" } }, { ""role"": ""outer"", ""rel"": 1377267, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""לקיה"", ""name:en"": ""Lakiya"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.5742352 31.4422085,34.5726902 31.4401581,34.5706303 31.4399384,34.568742 31.4384738,34.5660812 31.4384006,34.5648796 31.4390596,34.5648796 31.4407439,34.5630772 31.4408172,34.5606739 31.4381809,34.5586998 31.4314434,34.5585281 31.4302716,34.5578415 31.4287336,34.5593865 31.4263899,34.5611031 31.4217757,34.5612747 31.4187726,34.5640213 31.4168682,34.5675404 31.4137185,34.5684845 31.4126198,34.5789558 31.407199,34.5875389 31.4114477,34.5906288 31.4140848,34.5908863 31.4161357,34.594577 31.4166485,34.5974094 31.4171612,34.6025593 31.4192121,34.6014435 31.421263,34.6020443 31.4228743,34.5990402 31.4295392,34.5965511 31.4293195,34.5931179 31.4283674,34.5914013 31.427928,34.589513 31.4285139,34.5868523 31.4321025,34.5886547 31.4346657,34.5742352 31.4422085))";way/95428944;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""outer"", ""rel"": 1379103, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""נתיבות"", ""name:en"": ""Netivot"", ""type"": ""boundary"" } }, { ""role"": ""inner"", ""rel"": 1473953, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית שדות נגב"", ""name:en"": ""Sdot Negev Regional Council"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((34.6134555 31.2910947,34.6350848 31.2911681,34.6398055 31.2916081,34.6459853 31.2919749,34.6452128 31.2941752,34.6441829 31.2946886,34.6424663 31.2969622,34.6440112 31.298209,34.6429812 31.2992357,34.6426379 31.3001892,34.6410071 31.3016559,34.6412646 31.3032693,34.6404063 31.3053227,34.6399772 31.3101627,34.6386039 31.3136092,34.6387755 31.315369,34.6372306 31.318962,34.6384322 31.3211617,34.6337974 31.3231413,34.6313083 31.3251943,34.6289908 31.3248277,34.6260726 31.3251943,34.6261584 31.3207217,34.6250426 31.3199152,34.6205794 31.3196952,34.6203219 31.3221149,34.6052715 31.3169309,34.6083534 31.3072024,34.6134555 31.2910947))";way/95428949;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/2010;MOIN;"[ { ""role"": ""inner"", ""rel"": 1376788, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית מרחבים"", ""name:en"": ""Merhavim Regional Council"", ""type"": ""boundary"" } }, { ""role"": ""outer"", ""rel"": 1379102, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""אופקים"", ""name:en"": ""Ofakim"", ""type"": ""boundary"" } } ]";;;
"POLYGON ((35.5779781 33.1118718,35.5812956 33.1045383,35.5843949 33.1044947,35.5837838 33.1114353,35.5779781 33.1118718))";way/95430693;8;administrative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8/2010;MOIN;"[ { ""role"": ""inner"", ""rel"": 1378948, ""reltags"": { ""admin_level"": ""8"", ""boundary"": ""administrative"", ""complete:relation"": ""yes"", ""name"": ""מועצה אזורית גליל עליון"", ""name:en"": ""Galil Elyon Regional Council"", ""name:he"": ""מועצה אזורית גליל עליון"", ""type"": ""boundary"" } } ]";;;
